,Y,Yhat,confidence
6211,658,658,0.9999
6212,658,658,0.8452
6213,658,658,0.9998
6214,658,658,0.9763
6215,658,658,0.9999
6216,658,658,0.9872
6217,658,658,0.7376
6218,658,658,0.9938
6219,658,533,0.3711
6220,659,659,0.4582
6221,659,666,0.6247
6222,659,967,0.8074
6223,659,659,0.8618
6224,659,469,0.4342
6225,659,659,0.5945
6226,659,923,0.2715
6227,659,961,0.6585
6228,659,659,0.981
6229,659,659,0.9874
6230,66,66,0.8489
6231,66,66,0.8066
6232,66,54,0.1955
6233,66,66,0.7116
6234,66,66,0.6355
6235,66,63,0.9957
6236,66,66,0.6893
6237,66,66,0.7131
6238,66,66,0.4142
6239,66,66,0.6638
6240,660,717,0.9884
6241,660,660,0.9319
6242,660,829,0.198
6243,660,660,0.9982
6244,660,660,0.7548
6245,660,660,0.8763
6246,660,425,0.6214
6247,660,757,0.9635
6248,660,425,0.6138
6249,660,757,0.4783
6250,661,661,0.4213
6251,661,511,0.6331
6252,661,424,0.2231
6253,661,661,0.9998
6254,661,661,1.0
6255,661,661,0.9992
6256,661,661,0.9998
6257,661,661,0.9965
6258,661,661,0.998
6259,661,661,0.9927
6260,662,662,0.7939
6261,662,662,0.9888
6262,662,662,0.2778
6263,662,662,0.7103
6264,662,527,0.2717
6265,662,526,0.7267
6266,662,662,0.9396
6267,662,662,0.2876
6268,662,662,0.9919
6269,662,478,0.598
6270,663,698,0.5601
6271,663,497,0.7506
6272,663,497,0.4775
6273,663,884,0.4768
6274,663,873,0.4442
6275,663,497,0.648
6276,663,698,0.5933
6277,663,663,0.8853
6278,663,483,0.5149
6279,663,698,0.6791
6280,664,664,0.463
6281,664,872,0.9476
6282,664,527,0.4038
6283,664,782,0.3247
6284,664,571,0.3668
6285,664,664,0.4615
6286,664,782,0.2096
6287,664,800,0.8391
6288,664,598,0.9997
6289,664,760,0.1958
6290,665,665,0.7504
6291,665,670,0.9057
6292,665,468,0.5409
6293,665,665,0.8117
6294,665,665,0.9512
6295,665,670,0.941
6296,665,671,0.5402
6297,665,870,0.2925
6298,665,665,0.4091
6299,665,665,0.9414
6300,666,666,0.9357
6301,666,666,0.9942
6302,666,666,0.9998
6303,666,666,0.9955
6304,666,666,0.9989
6305,666,666,0.994
6306,666,666,0.9999
6307,666,666,0.6736
6308,666,666,1.0
6309,666,762,0.0584
6310,667,752,0.1504
6311,667,400,0.7717
6312,667,711,0.1659
6313,667,400,0.6664
6314,667,563,0.538
6315,667,400,0.7364
6316,667,667,0.9755
6317,667,400,0.6034
6318,667,667,0.9653
6319,667,400,0.3318
6320,668,668,0.9186
6321,668,497,0.4044
6322,668,668,0.9702
6323,668,437,0.7078
6324,668,668,0.9969
6325,668,668,0.9597
6326,668,668,0.9999
6327,668,668,0.4331
6328,668,538,0.429
6329,668,668,0.3218
6330,669,669,0.9806
6331,669,669,0.9896
6332,669,672,0.9314
6333,669,669,0.9842
6334,669,669,0.7495
6335,669,669,0.9161
6336,669,669,0.9983
6337,669,669,0.7386
6338,669,669,0.678
6339,669,706,0.2207
6340,67,67,0.4696
6341,67,67,0.878
6342,67,972,0.7523
6343,67,703,0.0558
6344,67,66,0.622
6345,67,68,0.3049
6346,67,67,0.9173
6347,67,67,0.9516
6348,67,67,0.868
6349,67,67,0.7188
6350,670,670,0.5617
6351,670,670,0.9814
6352,670,621,0.4103
6353,670,518,0.7931
6354,670,670,0.973
6355,670,870,0.4147
6356,670,518,0.437
6357,670,670,0.7374
6358,670,670,0.9
6359,670,670,0.9665
6360,671,671,0.9842
6361,671,671,0.998
6362,671,671,0.9894
6363,671,671,0.9982
6364,671,671,0.987
6365,671,671,0.9707
6366,671,671,0.9871
6367,671,671,0.9962
6368,671,671,0.8919
6369,671,970,0.9388
6370,672,672,0.9782
6371,672,672,0.551
6372,672,672,1.0
6373,672,649,0.3643
6374,672,672,1.0
6375,672,672,0.9485
6376,672,672,0.987
6377,672,672,0.9989
6378,672,980,0.7051
6379,672,672,0.8132
6380,673,526,0.2928
6381,673,527,0.3326
6382,673,662,0.1293
6383,673,673,0.9976
6384,673,673,1.0
6385,673,673,0.9804
6386,673,527,0.2169
6387,673,673,0.4397
6388,673,508,0.3351
6389,673,526,0.3961
6390,674,674,1.0
6391,674,674,0.9928
6392,674,674,1.0
6393,674,674,0.9969
6394,674,419,0.7034
6395,674,674,1.0
6396,674,674,0.9983
6397,674,674,1.0
6398,674,674,0.9978
6399,674,674,0.9924
6400,675,867,0.7254
6401,675,675,0.35
6402,675,867,0.4559
6403,675,675,0.9931
6404,675,867,0.9767
6405,675,675,0.4113
6406,675,412,0.2302
6407,675,661,0.8002
6408,675,675,0.8379
6409,675,675,0.9428
6410,676,818,0.6108
6411,676,158,0.474
6412,676,151,0.6757
6413,676,217,0.5998
6414,676,248,0.5221
6415,676,597,0.4525
6416,676,676,0.9998
6417,676,151,0.7411
6418,676,676,0.9921
6419,676,676,0.9867
6420,677,910,0.1326
6421,677,677,0.7867
6422,677,677,0.7227
6423,677,892,0.5986
6424,677,617,0.9626
6425,677,677,0.9774
6426,677,677,0.9882
6427,677,476,0.2146
6428,677,677,0.9994
6429,677,572,0.4334
6430,678,643,0.4227
6431,678,667,0.6648
6432,678,678,1.0
6433,678,903,0.5114
6434,678,866,0.6569
6435,678,678,0.9948
6436,678,836,0.4875
6437,678,824,0.1899
6438,678,678,0.999
6439,678,678,0.9969
6440,679,584,0.3517
6441,679,679,0.9895
6442,679,488,0.4448
6443,679,679,0.9907
6444,679,679,0.4337
6445,679,679,0.5107
6446,679,679,0.4853
6447,679,501,0.6117
6448,679,488,0.5568
6449,679,488,0.699
6450,68,66,0.7148
6451,68,66,0.7992
6452,68,66,0.6627
6453,68,988,0.6587
6454,68,66,0.6657
6455,68,66,0.5646
6456,68,66,0.5224
6457,68,66,0.5345
6458,68,66,0.5817
6459,68,68,0.3654
6460,680,680,0.318
6461,680,680,0.9864
6462,680,680,0.9358
6463,680,680,0.9999
6464,680,680,0.9999
6465,680,680,1.0
6466,680,680,0.9077
6467,680,680,0.768
6468,680,648,0.6679
6469,680,680,1.0
6470,681,620,0.4431
6471,681,681,0.4799
6472,681,527,0.3138
6473,681,508,0.5605
6474,681,681,0.8011
6475,681,681,0.4288
6476,681,681,0.4882
6477,681,681,0.5598
6478,681,681,0.6312
6479,681,916,0.3068
6480,682,682,0.6948
6481,682,682,0.9999
6482,682,682,0.9254
6483,682,873,0.5737
6484,682,682,0.9494
6485,682,682,0.6604
6486,682,682,0.9999
6487,682,976,0.9867
6488,682,977,0.6676
6489,682,682,0.8536
6490,683,523,0.1521
6491,683,772,0.2999
6492,683,587,0.1175
6493,683,683,0.7242
6494,683,683,0.6832
6495,683,762,0.8824
6496,683,683,0.6176
6497,683,683,0.8549
6498,683,683,0.5504
6499,683,683,0.746
6500,684,684,1.0
6501,684,684,0.9999
6502,684,684,0.9999
6503,684,593,0.8965
6504,684,684,0.8908
6505,684,684,0.9997
6506,684,684,0.9948
6507,684,748,0.6921
6508,684,684,0.9996
6509,684,684,0.9942
6510,685,685,0.9998
6511,685,685,1.0
6512,685,685,0.9998
6513,685,685,0.9799
6514,685,685,0.7323
6515,685,685,0.9953
6516,685,685,0.9972
6517,685,685,0.9999
6518,685,685,1.0
6519,685,685,0.9999
6520,686,686,0.9251
6521,686,783,0.4818
6522,686,686,0.9865
6523,686,855,0.7523
6524,686,686,0.998
6525,686,621,0.186
6526,686,543,0.4354
6527,686,686,0.999
6528,686,686,0.486
6529,686,686,0.5527
6530,687,687,0.8796
6531,687,687,0.7076
6532,687,881,0.7339
6533,687,687,1.0
6534,687,497,0.5192
6535,687,328,0.2287
6536,687,698,0.5645
6537,687,687,0.95
6538,687,762,0.7722
6539,687,687,0.9996
6540,688,688,0.9996
6541,688,688,1.0
6542,688,688,0.9997
6543,688,688,0.9971
6544,688,781,0.5655
6545,688,688,0.9998
6546,688,688,0.9342
6547,688,688,0.999
6548,688,688,0.6136
6549,688,688,0.9051
6550,689,601,0.9105
6551,689,601,0.9654
6552,689,601,0.719
6553,689,870,0.236
6554,689,601,0.8027
6555,689,689,0.7704
6556,689,824,0.4207
6557,689,601,0.9256
6558,689,689,0.5432
6559,689,689,0.7048
6560,69,69,0.9958
6561,69,71,0.4209
6562,69,69,0.9876
6563,69,111,0.3416
6564,69,69,0.9997
6565,69,69,0.9966
6566,69,69,0.7357
6567,69,69,0.9996
6568,69,126,0.8549
6569,69,69,0.9942
6570,690,690,0.8553
6571,690,730,0.4906
6572,690,498,0.8186
6573,690,690,0.9946
6574,690,612,0.5487
6575,690,690,0.9438
6576,690,690,0.956
6577,690,690,0.7754
6578,690,690,0.6907
6579,690,537,0.5194
6580,691,691,0.9999
6581,691,882,0.1284
6582,691,895,0.847
6583,691,691,0.779
6584,691,691,0.8086
6585,691,691,0.2893
6586,691,652,0.8778
6587,691,951,0.3949
6588,691,691,0.9787
6589,691,691,0.8748
6590,692,692,0.7401
6591,692,692,0.6266
6592,692,636,0.631
6593,692,692,0.7474
6594,692,692,0.7287
6595,692,692,0.9709
6596,692,692,0.6627
6597,692,549,0.2854
6598,692,728,0.2235
6599,692,692,0.7756
6600,693,693,0.7478
6601,693,693,0.794
6602,693,472,0.5475
6603,693,472,0.9661
6604,693,693,0.4432
6605,693,472,0.9019
6606,693,472,0.6562
6607,693,693,0.4801
6608,693,693,0.774
6609,693,472,0.7349
6610,694,694,0.9995
6611,694,694,0.9997
6612,694,694,0.5643
6613,694,694,0.9961
6614,694,540,0.4761
6615,694,449,0.8955
6616,694,718,0.3538
6617,694,621,0.3683
6618,694,694,0.9999
6619,694,694,0.9976
6620,695,695,0.4061
6621,695,695,0.8642
6622,695,507,0.9804
6623,695,475,0.2164
6624,695,695,0.9928
6625,695,695,0.8893
6626,695,507,0.999
6627,695,507,0.6713
6628,695,788,0.9828
6629,695,845,0.6672
6630,696,696,0.6177
6631,696,696,0.9965
6632,696,666,0.9349
6633,696,696,0.8641
6634,696,957,0.1276
6635,696,985,0.745
6636,696,418,0.8097
6637,696,784,0.4001
6638,696,696,0.8645
6639,696,767,0.5036
6640,697,697,0.9631
6641,697,529,0.6198
6642,697,697,0.9992
6643,697,643,0.0827
6644,697,697,0.3649
6645,697,611,0.4424
6646,697,419,0.282
6647,697,697,0.9581
6648,697,865,0.5403
6649,697,865,0.279
6650,698,698,0.762
6651,698,708,0.7011
6652,698,698,0.4493
6653,698,698,0.6376
6654,698,698,0.516
6655,698,483,0.4708
6656,698,483,0.9117
6657,698,698,0.98
6658,698,698,0.7333
6659,698,439,0.6303
6660,699,903,0.2422
6661,699,699,1.0
6662,699,101,0.322
6663,699,699,1.0
6664,699,764,0.41
6665,699,699,1.0
6666,699,819,0.6408
6667,699,699,1.0
6668,699,542,0.4603
6669,699,477,0.7296
6670,7,7,0.994
6671,7,7,0.9324
6672,7,7,0.9642
6673,7,556,0.1911
6674,7,7,0.7805
6675,7,8,0.7703
6676,7,8,0.9333
6677,7,7,0.9204
6678,7,8,0.9529
6679,7,7,0.9278
6680,70,70,0.9979
6681,70,70,0.9999
6682,70,70,0.9991
6683,70,70,0.9995
6684,70,70,0.996
6685,70,328,0.9832
6686,70,70,0.5267
6687,70,70,0.9986
6688,70,70,0.9999
6689,70,70,0.9999
6690,700,999,0.9769
6691,700,412,0.2955
6692,700,844,0.3426
6693,700,700,0.8297
6694,700,750,0.3499
6695,700,588,0.1936
6696,700,700,0.569
6697,700,700,0.9963
6698,700,181,0.4159
6699,700,999,0.539
6700,701,701,0.5999
6701,701,701,1.0
6702,701,701,0.9997
6703,701,900,0.3808
6704,701,895,0.877
6705,701,701,0.9996
6706,701,701,0.9977
6707,701,701,0.9997
6708,701,701,0.7889
6709,701,701,0.9993
6710,702,523,0.6538
6711,702,702,0.9905
6712,702,416,0.5602
6713,702,702,0.83
6714,702,702,0.7268
6715,702,756,0.2051
6716,702,702,0.8474
6717,702,602,0.6625
6718,702,702,0.9767
6719,702,702,0.8246
6720,703,975,0.719
6721,703,851,0.3574
6722,703,281,0.4794
6723,703,975,0.6846
6724,703,703,0.8904
6725,703,843,0.3295
6726,703,706,0.9399
6727,703,703,0.9874
6728,703,703,0.9979
6729,703,452,0.4308
6730,704,742,0.4167
6731,704,704,0.6049
6732,704,704,1.0
6733,704,704,1.0
6734,704,920,0.5137
6735,704,498,0.4576
6736,704,704,0.9649
6737,704,704,0.9997
6738,704,707,0.4183
6739,704,424,0.2078
6740,705,856,0.4633
6741,705,705,0.4712
6742,705,565,0.6081
6743,705,829,0.5896
6744,705,705,0.4178
6745,705,705,0.9628
6746,705,705,0.9996
6747,705,705,0.808
6748,705,874,0.9492
6749,705,705,0.9953
6750,706,743,0.7561
6751,706,876,0.3438
6752,706,562,0.8881
6753,706,663,0.8406
6754,706,706,0.6813
6755,706,853,0.3534
6756,706,762,0.6951
6757,706,706,0.9867
6758,706,612,0.9886
6759,706,449,0.3008
6760,707,707,0.8269
6761,707,707,0.9912
6762,707,707,0.9982
6763,707,707,0.7954
6764,707,704,0.9388
6765,707,707,0.9935
6766,707,704,0.699
6767,707,707,0.9937
6768,707,571,0.376
6769,707,528,0.343
6770,708,884,0.9725
6771,708,442,0.8354
6772,708,883,0.747
6773,708,698,0.6281
6774,708,708,0.9629
6775,708,406,0.8657
6776,708,708,0.8988
6777,708,863,0.9956
6778,708,708,0.382
6779,708,562,0.4567
6780,709,644,0.7816
6781,709,709,0.7778
6782,709,917,0.7348
6783,709,526,0.2912
6784,709,921,0.6985
6785,709,893,0.5779
6786,709,636,0.2484
6787,709,831,0.5606
6788,709,709,0.9003
6789,709,446,0.3957
6790,71,71,0.9988
6791,71,71,0.9997
6792,71,71,0.9993
6793,71,71,0.9904
6794,71,310,0.218
6795,71,71,0.993
6796,71,71,1.0
6797,71,71,0.9998
6798,71,71,1.0
6799,71,71,0.4412
6800,710,710,0.7239
6801,710,710,0.9686
6802,710,710,0.7684
6803,710,710,1.0
6804,710,710,0.9999
6805,710,710,0.9993
6806,710,710,0.9994
6807,710,710,0.5449
6808,710,710,0.7187
6809,710,710,0.7321
6810,711,470,0.3555
6811,711,711,0.9536
6812,711,419,0.7013
6813,711,711,0.9591
6814,711,711,0.1442
6815,711,711,0.8362
6816,711,711,0.9995
6817,711,966,0.1899
6818,711,804,0.3731
6819,711,711,0.9842
6820,712,629,0.8101
6821,712,617,0.8297
6822,712,712,1.0
6823,712,712,0.9714
6824,712,712,0.9997
6825,712,712,0.5141
6826,712,712,0.995
6827,712,712,0.8101
6828,712,925,0.6095
6829,712,712,0.9917
6830,713,713,0.4051
6831,713,713,0.8684
6832,713,713,0.7062
6833,713,713,0.9195
6834,713,713,0.9977
6835,713,713,0.7844
6836,713,713,0.9704
6837,713,713,0.9624
6838,713,732,0.9961
6839,713,760,0.1844
6840,714,714,1.0
6841,714,714,0.9999
6842,714,714,0.9999
6843,714,844,0.3077
6844,714,714,0.7125
6845,714,714,1.0
6846,714,714,1.0
6847,714,714,1.0
6848,714,714,0.9561
6849,714,714,1.0
6850,715,715,0.9597
6851,715,715,0.9976
6852,715,715,0.6651
6853,715,715,0.8073
6854,715,843,0.3453
6855,715,715,0.9996
6856,715,857,0.1654
6857,715,715,0.7731
6858,715,715,0.9904
6859,715,447,0.1009
6860,716,716,0.9486
6861,716,716,0.999
6862,716,716,0.9973
6863,716,716,0.4302
6864,716,716,0.9922
6865,716,868,0.9671
6866,716,497,0.4512
6867,716,716,0.7931
6868,716,716,0.9988
6869,716,716,0.9981
6870,717,717,0.9558
6871,717,717,0.8272
6872,717,717,0.9991
6873,717,717,0.5039
6874,717,864,0.8291
6875,717,717,0.9733
6876,717,874,0.1625
6877,717,717,0.9475
6878,717,751,0.7759
6879,717,717,0.9529
6880,718,718,0.9968
6881,718,718,0.9805
6882,718,975,0.7496
6883,718,839,0.5281
6884,718,718,0.9008
6885,718,975,0.7908
6886,718,821,0.8929
6887,718,718,0.9384
6888,718,821,0.9877
6889,718,460,0.4465
6890,719,680,0.2523
6891,719,719,0.9659
6892,719,746,0.3135
6893,719,719,0.972
6894,719,719,0.9853
6895,719,719,0.9367
6896,719,719,0.4179
6897,719,691,0.182
6898,719,719,0.3649
6899,719,719,0.4114
6900,72,72,0.8472
6901,72,72,0.6949
6902,72,72,0.725
6903,72,77,0.5237
6904,72,72,0.7346
6905,72,72,0.8262
6906,72,72,0.8951
6907,72,74,0.5031
6908,72,72,0.6066
6909,72,815,0.6933
6910,720,441,0.9203
6911,720,797,0.1993
6912,720,720,0.9573
6913,720,720,0.9999
6914,720,720,0.9652
6915,720,720,0.9998
6916,720,720,0.8726
6917,720,720,0.942
6918,720,617,0.147
6919,720,720,0.9251
6920,721,721,0.9994
6921,721,692,0.5525
6922,721,721,1.0
6923,721,750,0.8633
6924,721,721,0.7918
6925,721,700,0.3546
6926,721,564,0.3527
6927,721,721,0.9981
6928,721,831,0.1704
6929,721,721,0.9998
6930,722,642,0.2235
6931,722,722,1.0
6932,722,722,1.0
6933,722,722,1.0
6934,722,722,0.9998
6935,722,722,0.9734
6936,722,747,0.2902
6937,722,722,0.9848
6938,722,722,0.997
6939,722,722,0.9993
6940,723,723,1.0
6941,723,723,0.3356
6942,723,549,0.568
6943,723,723,0.9918
6944,723,723,1.0
6945,723,723,0.9999
6946,723,574,0.3605
6947,723,723,0.9998
6948,723,816,0.6566
6949,723,723,0.9994
6950,724,724,0.995
6951,724,724,0.9558
6952,724,724,0.7651
6953,724,724,0.9932
6954,724,724,0.9364
6955,724,724,0.993
6956,724,724,0.9642
6957,724,724,0.9567
6958,724,780,0.932
6959,724,540,0.7776
6960,725,725,0.9315
6961,725,725,0.955
6962,725,725,0.8854
6963,725,883,0.8984
6964,725,725,0.9486
6965,725,725,0.6991
6966,725,725,0.8018
6967,725,725,0.6603
6968,725,725,0.9165
6969,725,725,0.8213
6970,726,672,0.2994
6971,726,726,0.9997
6972,726,726,0.9606
6973,726,726,0.5276
6974,726,726,0.9998
6975,726,726,0.999
6976,726,726,1.0
6977,726,726,0.711
6978,726,726,0.998
6979,726,726,0.9449
6980,727,727,0.9482
6981,727,727,0.9358
6982,727,727,0.7415
6983,727,727,0.9047
6984,727,727,0.7635
6985,727,727,0.9984
6986,727,437,0.4778
6987,727,727,0.9998
6988,727,727,0.5037
6989,727,727,0.6166
6990,728,728,0.983
6991,728,421,0.1287
6992,728,728,0.9999
6993,728,410,0.4969
6994,728,728,0.7233
6995,728,593,0.4001
6996,728,728,0.9994
6997,728,529,0.8443
6998,728,728,0.9987
6999,728,957,0.6937
7000,729,729,1.0
7001,729,729,0.5933
7002,729,729,0.9998
7003,729,548,0.317
7004,729,766,0.3777
7005,729,495,0.9561
7006,729,827,0.1573
7007,729,729,0.5183
7008,729,729,0.9979
7009,729,729,0.8229
7010,73,70,0.269
7011,73,73,0.8478
7012,73,74,0.4976
7013,73,74,0.7143
7014,73,73,0.4667
7015,73,73,0.8494
7016,73,73,0.7976
7017,73,73,0.8663
7018,73,73,0.5038
7019,73,74,0.6646
7020,730,730,0.8816
7021,730,856,0.7538
7022,730,866,0.3999
7023,730,345,0.6177
7024,730,856,0.4878
7025,730,730,0.9958
7026,730,730,0.9173
7027,730,730,0.8224
7028,730,730,0.9703
7029,730,730,0.8932
7030,731,840,0.605
7031,731,523,0.647
7032,731,731,0.9982
7033,731,731,0.9988
7034,731,731,0.997
7035,731,883,0.1679
7036,731,731,0.9889
7037,731,804,0.7329
7038,731,731,0.9997
7039,731,731,0.7626
7040,732,732,0.6022
7041,732,732,0.9996
7042,732,732,1.0
7043,732,759,0.9279
7044,732,447,0.8441
7045,732,732,0.9839
7046,732,732,1.0
7047,732,732,1.0
7048,732,732,1.0
7049,732,732,0.9972
7050,733,460,0.9483
7051,733,733,0.5021
7052,733,758,0.6106
7053,733,708,0.2249
7054,733,733,0.972
7055,733,802,0.3195
7056,733,563,0.3923
7057,733,733,0.4448
7058,733,682,0.2172
7059,733,565,0.7463
7060,734,734,0.9885
7061,734,817,0.779
7062,734,654,0.5547
7063,734,810,0.4995
7064,734,734,0.4531
7065,734,569,0.3641
7066,734,661,0.9567
7067,734,734,0.9961
7068,734,734,0.9866
7069,734,734,0.9916
7070,735,735,0.9984
7071,735,735,0.8633
7072,735,735,0.7928
7073,735,735,0.6898
7074,735,501,0.6367
7075,735,568,0.9824
7076,735,739,0.135
7077,735,921,0.471
7078,735,735,0.398
7079,735,735,0.7075
7080,736,736,0.9846
7081,736,736,0.9994
7082,736,736,1.0
7083,736,736,1.0
7084,736,736,1.0
7085,736,736,0.9999
7086,736,532,0.6041
7087,736,736,0.995
7088,736,736,1.0
7089,736,610,0.1976
7090,737,737,0.9775
7091,737,619,0.2469
7092,737,737,0.8666
7093,737,737,0.8744
7094,737,737,0.4189
7095,737,737,0.9968
7096,737,440,0.9416
7097,737,441,0.9517
7098,737,784,0.2281
7099,737,737,0.9999
7100,738,738,0.1349
7101,738,671,0.3716
7102,738,651,0.8325
7103,738,831,0.225
7104,738,850,0.8228
7105,738,738,0.9964
7106,738,738,0.9994
7107,738,738,0.4731
7108,738,498,0.6045
7109,738,858,0.3862
7110,739,739,1.0
7111,739,739,1.0
7112,739,739,1.0
7113,739,739,1.0
7114,739,739,0.952
7115,739,789,0.2329
7116,739,739,0.985
7117,739,897,0.5267
7118,739,739,0.9963
7119,739,909,0.7301
7120,74,73,0.6088
7121,74,72,0.5623
7122,74,309,0.8171
7123,74,72,0.7412
7124,74,77,0.8179
7125,74,72,0.8276
7126,74,815,0.9068
7127,74,72,0.7852
7128,74,74,0.6647
7129,74,310,0.4633
7130,740,634,0.5468
7131,740,740,0.7622
7132,740,740,1.0
7133,740,941,0.6255
7134,740,856,0.7421
7135,740,740,1.0
7136,740,740,0.9999
7137,740,634,0.4575
7138,740,740,0.3987
7139,740,740,0.9999
7140,741,514,0.1284
7141,741,868,0.8442
7142,741,741,0.996
7143,741,741,0.4512
7144,741,741,0.9999
7145,741,741,0.9972
7146,741,611,0.1584
7147,741,741,0.8933
7148,741,741,0.9999
7149,741,741,0.9896
7150,742,713,0.9958
7151,742,673,0.151
7152,742,617,0.2518
7153,742,742,0.9968
7154,742,742,0.7384
7155,742,713,0.9354
7156,742,742,0.9291
7157,742,742,0.8506
7158,742,480,0.3063
7159,742,713,0.6746
7160,743,743,0.9246
7161,743,743,0.9976
7162,743,789,0.8596
7163,743,799,0.8796
7164,743,660,0.4609
7165,743,743,0.9761
7166,743,743,0.922
7167,743,743,0.5753
7168,743,743,0.4682
7169,743,743,0.2785
7170,744,657,0.5103
7171,744,744,0.8892
7172,744,744,0.458
7173,744,657,0.6095
7174,744,856,0.3795
7175,744,744,0.6673
7176,744,744,0.4836
7177,744,812,0.4391
7178,744,847,0.4834
7179,744,895,0.8666
7180,745,745,0.2222
7181,745,745,0.3693
7182,745,881,0.899
7183,745,592,0.2514
7184,745,745,0.9955
7185,745,745,0.9994
7186,745,732,0.5345
7187,745,592,0.188
7188,745,745,1.0
7189,745,754,0.1773
7190,746,746,1.0
7191,746,746,0.9998
7192,746,746,0.9998
7193,746,746,1.0
7194,746,746,0.9657
7195,746,746,0.9994
7196,746,746,0.5246
7197,746,746,0.9995
7198,746,892,0.6889
7199,746,746,0.479
7200,747,747,1.0
7201,747,408,0.5613
7202,747,747,0.9996
7203,747,747,1.0
7204,747,747,1.0
7205,747,747,0.9991
7206,747,747,0.5383
7207,747,523,0.5348
7208,747,747,0.9836
7209,747,435,0.5137
7210,748,655,0.6465
7211,748,669,0.1787
7212,748,787,0.9207
7213,748,887,0.2206
7214,748,816,0.1817
7215,748,748,0.5372
7216,748,748,0.3809
7217,748,790,0.5427
7218,748,709,0.8749
7219,748,760,0.1594
7220,749,749,1.0
7221,749,749,0.9997
7222,749,542,0.7341
7223,749,749,0.9999
7224,749,749,1.0
7225,749,749,0.9971
7226,749,749,0.7873
7227,749,749,1.0
7228,749,749,0.9905
7229,749,749,0.9929
7230,75,75,0.9996
7231,75,75,0.9985
7232,75,75,0.9999
7233,75,75,0.9396
7234,75,75,0.9999
7235,75,75,0.9834
7236,75,75,0.9661
7237,75,75,0.9966
7238,75,75,1.0
7239,75,75,0.9988
7240,750,831,0.8468
7241,750,831,0.4249
7242,750,591,0.3397
7243,750,750,0.9984
7244,750,564,0.5225
7245,750,750,0.3855
7246,750,750,0.7209
7247,750,894,0.6591
7248,750,894,0.7427
7249,750,750,0.616
7250,751,751,0.9822
7251,751,751,0.2952
7252,751,573,1.0
7253,751,479,0.3709
7254,751,751,0.851
7255,751,531,0.0939
7256,751,751,0.7019
7257,751,751,0.9044
7258,751,751,0.3651
7259,751,555,0.6815
7260,752,456,0.5674
7261,752,752,0.9188
7262,752,752,0.9971
7263,752,752,0.995
7264,752,842,0.1591
7265,752,752,0.9682
7266,752,752,0.998
7267,752,752,0.7331
7268,752,752,0.9608
7269,752,752,0.6518
7270,753,753,0.9999
7271,753,753,0.7955
7272,753,753,0.9999
7273,753,581,0.2603
7274,753,421,0.7168
7275,753,581,0.9902
7276,753,753,0.9992
7277,753,534,0.4746
7278,753,753,0.9937
7279,753,573,0.203
7280,754,754,0.303
7281,754,848,0.3428
7282,754,750,0.147
7283,754,786,0.651
7284,754,428,0.1708
7285,754,892,0.086
7286,754,485,0.4221
7287,754,487,0.3682
7288,754,754,0.3536
7289,754,685,0.4091
7290,755,755,0.9956
7291,755,755,0.9965
7292,755,755,0.9998
7293,755,755,0.9981
7294,755,755,0.9824
7295,755,755,0.9871
7296,755,755,0.9376
7297,755,755,0.9997
7298,755,755,0.7821
7299,755,606,0.3437
7300,756,756,0.8839
7301,756,706,0.8109
7302,756,756,0.9003
7303,756,756,0.8388
7304,756,716,0.6825
7305,756,588,0.2861
7306,756,756,0.9962
7307,756,756,0.2837
7308,756,646,0.2786
7309,756,756,0.9941
7310,757,757,0.7054
7311,757,757,0.9736
7312,757,757,0.9789
7313,757,757,0.9539
7314,757,757,0.9996
7315,757,757,0.9985
7316,757,757,0.9789
7317,757,757,0.9924
7318,757,757,0.9233
7319,757,757,0.9395
7320,758,975,0.7304
7321,758,758,0.9999
7322,758,758,0.9908
7323,758,733,0.8185
7324,758,758,0.4772
7325,758,787,0.9132
7326,758,733,0.4921
7327,758,758,1.0
7328,758,758,0.9954
7329,758,758,0.9962
7330,759,732,0.5538
7331,759,759,0.8756
7332,759,759,0.9449
7333,759,759,0.9908
7334,759,759,0.9698
7335,759,759,0.9426
7336,759,759,0.9966
